Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
希腊,GRC,,12.9152298,12.97782993,14.04695034,14.83285046,16.68581009,16.99448967,17.20153046,16.05127907,16.14664078,15.58304024,16.08687973,16.63324928,18.3887291,19.81959915,22.25793076,23.80635071,25.47027016,23.98855019,23.53120995,24.18700027,35.11135864,33.54803848,36.78599167,38.38496017,35.95558167,39.62036133,43.48873138,44.67810822,46.38552094,50.7843399,58.03318024,64.92796326,70.00507355,76.22245026,85.31207275,90.0983429,87.39504242,,,103.7962799,109.1592636,113.7406006,116.3768234,122.4020004,,131.540863,136.6025696,142.8520355,148.5308838,
高收入国家,HIC,25.22624969,25.16134071,26.30232048,27.30573082,28.1603508,29.5562706,31.46139908,31.50152969,32.26165009,32.15245819,32.75001144,33.56098175,34.2665596,34.97312927,35.60931015,35.96805954,36.55144882,37.52180862,38.6702919,39.95072174,41.66574097,43.15816116,45.32249832,48.08277893,50.29761124,51.85049057,53.42559052,54.57434082,54.1256485,56.04669952,56.05891037,58.95729828,61.7300415,63.53171158,65.12861633,66.11244202,67.69612885,68.4365387,69.10099792,70.57849884,71.89006805,73.21324921,73.95404053,74.47766113,75.16239166,75.67092896,76.60547638,76.93670654,77.79119873,79.24537659,79.3520813
中国香港特别行政区,HKG,,7.485290051,7.718739986,8.040269852,8.704360008,9.220899582,10.04883957,9.37390995,,9.891209602,10.1228199,,10.83127022,12.05671024,12.79213047,,,,,,,,18.13279915,19.23184967,21.46833992,,,,,,,,,31.76535988,32.2788887,33.53083038,34.49888992,42.57226944,55.40763092,56.41321945,59.59783936,61.68693161,60.8713913,67.47312164,69.29174805,69.54380798,72.33812714,74.3342514,76.92223358,80.98410034,84.39241791
洪都拉斯,HND,,,,,3.50744009,3.894170046,4.922299862,6.236499786,6.990300179,,7.288300037,8.415300369,8.864350319,8.884860039,8.909310341,8.787610054,,8.368889809,9.293259621,9.228500366,8.807689667,8.820819855,9.134289742,8.913350105,9.811300278,9.725330353,10.36306953,11.11620045,12.77923012,12.6105299,13.06748009,,,16.03261948,16.0605793,,,,17.71153069,,19.51005936,,19.18580055,19.64451981,19.92110062,20.39551926,20.92457962,24.34098053,26.16422081,25.45789909,
重债穷国 (HIPC),HPC,1.506899953,1.512539983,1.578580022,1.624449968,1.691290021,1.783409953,1.855170012,1.913149953,2.039479971,2.105479956,2.182100058,2.217839956,2.250710011,2.275409937,2.298099995,2.335400105,2.389610052,2.378829956,2.429250002,2.450690031,2.476739883,2.52670002,2.566159964,2.623260021,2.659800053,2.695980072,2.75703001,2.859230042,2.931879997,3.018539906,3.310539961,3.605839968,3.905430079,4.140659809,4.468939781,4.802830219,5.191810131,5.539879799,6.088940144,6.698659897,7.341090202,7.602369785,7.987850189,8.364930153,8.602199554,8.700819969,8.607020378,8.762080193,8.950570107,9.065609932,9.549610138
克罗地亚,HRV,,,,,,,,,,,,17.85786057,,,,,16.25211906,,,,21.35021973,22.44331932,21.85893059,24.44348907,26.0547905,26.23510933,27.79434013,27.68309975,29.36392975,31.70166969,32.38116837,35.13301849,37.92010117,40.77352142,42.06106949,44.76409149,45.585289,47.18769836,49.16419983,48.7858696,54.02853012,57.22782135,60.64714813,65.53488922,67.51023102,66.4910202,66.53237915,67.86556244,67.65422821,67.72174835,
匈牙利,HUN,,9.957900047,10.24820995,10.32573986,10.79321003,11.22154045,11.71348953,12.23124027,12.3979702,12.58205032,12.85256004,13.21516037,14.25889969,14.87689972,15.53826046,16.04512978,16.10700989,15.67982006,15.28808022,14.83304024,14.68550968,14.51753998,14.91343021,16.07279968,19.32950974,22.15632057,24.58639908,26.23302078,30.09199905,32.50022888,35.94100952,39.69805145,44.5506897,52.23563004,60.05670166,64.99211884,67.54415894,68.28498077,66.48384094,64.60788727,63.72238922,62.5932312,61.46318054,57.06502151,52.01586914,48.96213913,48.03886032,48.50038147,50.30653,52.44464874,
只有IBRD,IBD,6.744120121,6.74462986,6.800549984,6.932650089,7.19370985,7.531499863,7.752150059,7.876749992,8.107629776,8.377710342,8.554059982,8.805809975,8.935370445,9.122240067,9.573169708,9.705160141,9.584070206,9.6770401,9.381830215,9.445650101,9.500080109,9.58602047,9.618989944,9.725850105,10.22723961,10.95761013,11.65130997,12.7020998,13.57126999,14.83662987,15.94223976,17.25551987,18.82316971,20.30113983,21.38360023,22.25581932,23.28193092,24.42193031,25.76967049,26.9930191,28.62083054,31.08946037,33.09358978,34.52577972,38.2587204,40.02748871,40.91822052,41.67715836,42.52045059,43.61595917,44.91271973
IBRD与IDA,IBT,5.979420185,6.005469799,6.076320171,6.201429844,6.431729794,6.70773983,6.8832798,6.999909878,7.190169811,7.443999767,7.59389019,7.820330143,7.959660053,8.136300087,8.522850037,8.643650055,8.547169685,8.627490044,8.388689995,8.436329842,8.487110138,8.543720245,8.543970108,8.629839897,9.01074028,9.573140144,10.10816002,10.91862011,11.58829021,12.5620203,13.45751953,14.53435993,15.75788021,16.91229057,17.77769089,18.5527401,19.42638969,20.40320015,21.52697945,22.58308029,23.89499092,25.71895981,27.13624001,28.07317924,30.66076088,31.85029984,32.39603043,32.89234161,33.48767853,34.44301987,35.36590958
IDA總,IDA,2.516060114,2.58991003,2.690920115,2.774189949,2.885639906,2.923449993,2.957669973,3.112760067,3.180000067,3.426559925,3.499109983,3.489069939,3.786390066,3.916389942,3.999609947,4.061979771,3.989729881,4.085020065,4.022369862,4.021510124,4.095449924,4.077750206,4.090030193,4.185190201,4.183559895,4.136519909,4.219810009,4.320519924,4.545450211,4.643320084,4.96750021,5.415180206,5.628409863,5.836959839,6.073490143,6.564929962,6.932050228,7.328299999,7.776090145,8.488459587,9.138150215,9.605050087,10.01259995,10.32133007,10.53845024,10.75860023,10.84982967,11.01210022,11.2968998,12.19777966,12.3691597
IDA混合,IDB,2.399970055,2.466510057,2.447710037,2.53888011,2.608210087,2.637360096,2.734469891,2.817929983,2.930320024,3.092859983,3.17531991,3.405030012,3.601409912,3.681570053,3.775779963,3.936709881,4.024759769,4.052509785,4.404210091,4.478089809,4.551760197,4.469629765,4.363299847,4.432340145,4.49435997,4.554309845,4.597670078,4.640019894,4.684589863,4.742760181,5.079140186,5.421350002,5.786670208,6.12018013,6.478509903,7.016310215,7.063710213,7.299809933,7.282889843,7.805840015,8.210300446,8.822529793,9.373149872,9.702770233,9.858200073,9.851460457,9.807780266,10.01922989,9.912940025,11.35684967,11.54026031
印度尼西亚,IDN,2.851249933,,2.739010096,2.661570072,2.57543993,2.577270031,2.608799934,2.302949905,2.431689978,2.327689886,3.346290112,3.827929974,3.860660076,4.0865798,5.364729881,6.149040222,6.400300026,7.594329834,6.86755991,7.934939861,8.379440308,8.616800308,9.431889534,9.3956604,10.53631973,11.33380032,11.54265976,13.38335991,13.35830021,14.74726009,14.87679958,14.18360996,14.80344963,16.0132103,16.59507942,17.22629929,17.28017998,17.7949295,20.66820908,22.98912048,24.07625961,26.30319977,30.42900085,31.06370926,30.89575958,33.25072098,35.43735886,36.44443893,36.31103897,,
只有IDA,IDX,2.1042099,2.159320116,2.277019978,2.327620029,2.435780048,2.461910009,2.461689949,2.65734005,2.717789888,3.018790007,3.102799892,3.20194006,3.346240044,3.518219948,3.61841011,3.661959887,3.672319889,3.68569994,3.559240103,3.540719986,3.633430004,3.670680046,3.646420002,3.762900114,3.728579998,3.748709917,3.871710062,3.987940073,4.158309937,4.387710094,4.702129841,5.201409817,5.330890179,5.464980125,5.626279831,6.071909904,6.581729889,7.062389851,7.760660172,8.583889961,9.375470161,9.769669533,10.10921955,10.41030025,10.65826988,10.99812031,11.18161011,11.33051968,11.82172966,12.45576954,12.62180042
印度,IND,,4.924600124,,4.983210087,,,4.967160225,4.831359863,4.984360218,4.958509922,4.963510036,5.247419834,4.940360069,5.554590225,5.856750011,5.828629971,5.987269878,6.331309795,5.533629894,5.749810219,5.94715023,6.029759884,,,,5.536550045,6.269050121,6.545750141,,,9.508720398,9.694499969,10.17642021,10.62537003,10.93321037,10.67963982,11.4863596,13.12668037,15.04720974,16.03092957,17.83387947,22.76465034,24.26798058,23.79483032,25.43213081,26.76898956,26.82921982,27.44212914,28.06055069,28.57290077,29.44132996
爱尔兰,IRL,,10.67416954,10.90818024,11.0017004,11.57229042,13.7710104,16.68671989,16.71571922,16.5275898,16.42304039,16.68087006,17.98335075,19.40019989,20.69433022,20.85074997,21.85050964,22.85461044,24.25245094,25.54817009,26.78434944,27.55257034,28.33597946,31.05596924,32.79508972,35.18561935,35.9725914,37.64002991,39.43799973,42.30302811,47.30599976,49.44981003,50.67480087,53.53480148,55.84616852,58.92190933,58.86931992,58.44118118,58.30199051,54.01747131,56.50397873,63.12643814,67.79859161,68.19725037,71.69954681,73.81323242,77.23214722,77.55713654,77.78061676,77.28288269,75.17993927,
伊朗伊斯兰共和国,IRN,,2.970969915,3.354120016,3.771480083,3.861269951,4.1105299,4.494900227,4.451809883,4.501830101,,,,,,,,,,,,,,,,,15.67109013,17.22591019,,,18.30702972,18.69705963,19.89427948,19.07242012,20.14679909,22.33358955,23.80201912,26.53152084,31.21858025,37.70845032,37.91297913,44.16965866,50.00553131,56.42695999,59.27872849,67.31977081,72.96105194,69.63565826,68.11608887,62.78507996,60.39419174,58.2224884
冰岛,ISL,,9.918600082,11.06989956,12.38255978,12.94845009,14.03573036,15.0983696,15.45748997,15.95796967,,19.68511009,20.38130951,21.23060989,22.94732094,23.51136971,20.90217018,21.3282795,21.58879089,21.7741909,23.40426064,25.59527016,24.91892052,29.60026932,27.33493996,33.98815918,35.475811,35.8638916,37.86267853,38.74671173,40.43772888,46.09698868,48.32954025,54.57971954,62.39247894,68.21237946,69.88067627,72.12460327,71.11840057,73.74511719,74.4150238,78.8184433,81.4707489,81.95588684,80.29685211,81.43798065,75.76605988,73.60044098,71.84500885,73.1032486,77.58883667,
以色列,ISR,,19.61162949,20.79117966,22.9433403,,23.57171059,,26.90555,26.82304001,30.76301003,31.67244911,31.38224983,34.31455994,34.73445892,35.1679306,,35.45957184,35.82566071,34.32487869,33.90185928,34.03248978,35.61217117,,38.79259872,,40.32215881,42.51924896,,47.35577011,48.97867966,50.01055145,52.34791946,57.42335129,57.40143967,57.13031006,58.74306107,58.33285141,61.21480179,60.42398834,63.14921188,65.92613983,66.58563232,68.57462311,67.0438385,66.94252014,65.4868927,64.90019989,63.35469055,61.47687149,60.32519913,
意大利,ITA,,16.86904907,19.51538086,20.35189056,21.66208076,23.9639492,25.1782093,26.17593956,26.68222046,27.21817017,26.89389992,26.77952003,,24.73711967,24.84300995,25.79405975,25.60770988,24.83791924,26.48420906,28.06501961,29.53918076,31.7643795,33.80496979,35.98516083,40.06166077,41.47888947,42.33779144,46.85245895,48.31264877,48.55508041,49.81127167,52.87731171,55.55178833,58.67721939,62.24298096,64.43843079,66.10780334,66.68296814,66.34359741,66.54997253,65.77429962,65.56311798,64.13355255,62.29616165,61.70275116,60.93946075,60.93732834,61.93299866,64.29161835,66.0515976,
约旦,JOR,,2.959300041,3.2901299,4.150269985,5.037909985,5.573800087,6.869840145,9.198719978,9.204429626,10.29039001,14.22443008,16.09620094,18.96068001,19.75699997,21.50148964,19.56608963,18.5941906,19.95274925,17.65924072,19.60720062,19.47629929,21.2078495,20.47674942,20.06347084,18.41503906,17.99452019,19.86885071,22.48418999,,,27.23424911,,29.62014008,33.13660812,37.38589096,37.34680939,37.07265854,38.33666992,41.14802933,41.73622131,37.14990997,36.34318924,41.82672119,,,36.63100052,35.58393097,31.14040947,34.41532135,33.06087112,33.55812836
吉尔吉斯斯坦,KGZ,,,,,,,,,,,,,,,,,27.43626022,,27.77243996,27.24209023,26.78469086,25.69685936,24.9656601,23.19108009,22.07523918,21.13801003,22.74057961,25.0905304,29.10199928,29.77473068,35.40402985,40.7312088,43.64690018,40.97586823,40.78459167,42.58229065,43.58890152,42.94120026,46.72306061,44.34661102,42.15980148,41.3146019,43.95516968,47.4823494,45.87522125,46.66786957,45.11103821,42.81687164,41.26702118,42.32133865,46.451931
大韩民国,KOR,,6.779769897,6.977459908,7.150650024,7.359109879,7.563099861,8.303660393,8.56017971,9.207260132,10.35239029,12.43601036,14.86618042,19.06979942,23.67869949,27.73246956,30.94175911,33.42633057,34.6076889,35.15267181,35.47945023,36.53218079,37.59777069,39.18864059,42.95518875,44.55979919,48.32633972,53.7301712,69.23928833,66.5222168,72.34546661,76.65550232,79.56944275,82.14562988,84.35980225,87.48885345,91.69358063,97.05217743,101.9281769,104.0928802,104.2780991,102.7910233,100.747139,97.42758942,95.60864258,94.85205078,94.33984375,94.03362274,94.3496933,95.864151,98.44618988,
拉丁美洲与加勒比海地区（不包括高收入）,LAC,5.811940193,6.567560196,7.356629848,8.272310257,9.540610313,10.88823032,11.3030901,11.51784992,11.89249039,12.52149963,13.02161026,13.49785995,13.63918972,13.87594032,16.33847046,17.00791931,15.3607502,15.61277962,15.98886013,15.9493103,15.82415962,16.13948059,16.01284027,15.84543991,16.0289402,18.0672493,17.03359985,19.25078011,19.49143028,21.6078701,22.10367012,23.37607956,25.03506088,26.69171906,28.03862953,29.16089058,31.3245697,33.24354172,36.15924835,37.2827301,38.12850189,40.70587921,41.77513123,42.98685074,44.75085831,46.03699875,48.02307129,49.27138138,50.22341156,51.38636017,51.38539886
老挝,LAO,,0.174419999,0.180889994,0.148729995,0.32359001,0.298009992,,,,,0.37827,0.448529989,0.896650016,1.179730058,1.394629955,1.457350016,1.466410041,,1.359930038,,1.129870057,,,1.335970044,1.32980001,1.665689945,2.416620016,2.583810091,2.050090075,2.354000092,2.693589926,3.104899883,4.165380001,4.948560238,5.7571702,7.804130077,8.978569984,11.49604988,13.30737972,16.39208984,16.64825058,17.80541039,17.6678791,19.02276993,18.3731308,18.16503906,17.26186943,15.74090958,14.96675968,14.45331001,13.4808197
圣卢西亚,LCA,,,,,,,,2.71600008,2.626490116,2.329509974,2.010499954,2.318949938,2.752779961,3.039269924,2.952409983,2.528870106,,2.611170053,2.745820045,,,,,6.136270046,,,20.46112061,,,,,,,,13.89818001,13.11641979,9.559599876,8.646499634,15.88191986,17.54077911,12.39398956,16.18901062,10.01904964,13.5559597,16.4372406,16.3260498,18.93825912,19.87520981,14.06653023,15.37464046,16.35507965
拉丁美洲与加勒比海地区,LCN,6.92911005,7.033860207,7.905089855,8.849410057,10.03787994,11.35317993,11.76012993,12.00667953,12.43581009,13.00798988,13.52828026,13.97202015,14.19758034,14.72614002,17.02317047,17.64003944,16.32230949,16.53562927,16.94710922,16.99733925,16.95372009,17.29463959,17.2233696,17.13347054,17.32275963,19.19433022,18.30542946,20.36060905,20.64295959,22.6717205,23.09332085,24.56677055,26.39229012,28.07645035,29.42428017,31.05971909,33.49644089,35.9083786,39.17240906,40.33509064,41.26628876,43.79888916,44.87118912,46.09054184,47.7521019,48.95566177,50.79967117,51.91173172,53.05139923,54.1273613,54.13222122
最不发达国家：联合国分类,LDC,1.681679964,1.707599998,1.758749962,1.784839988,1.854500055,1.82167995,1.774639964,1.922719955,1.938680053,2.214900017,2.289249897,2.317059994,2.471029997,2.671230078,2.804539919,2.858860016,2.888930082,2.913660049,2.729809999,2.735630035,2.827059984,2.877059937,2.861850023,2.983170033,2.961210012,2.989900112,3.082900047,3.153719902,3.286849976,3.517250061,3.788450003,4.271920204,4.36427021,4.528299809,4.597579956,4.960519791,5.416779995,5.853380203,6.493120193,7.411139965,8.236840248,8.783349991,9.02147007,9.251390457,9.327019691,9.669690132,9.968239784,10.07081985,10.59971046,11.23254967,11.34972
低收入国家,LIC,3.548000097,3.407690048,3.477169991,3.617219925,3.929660082,4.286690235,4.564109802,4.779190063,4.916830063,4.903470039,4.752029896,4.741700172,4.767700195,4.831610203,5.001689911,5.214630127,5.380350113,5.40760994,5.511300087,5.485300064,5.460319996,5.380330086,5.218100071,5.067369938,4.771230221,4.535669804,4.328529835,4.193729877,4.254509926,4.323130131,4.564370155,4.817240238,5.040840149,5.209799767,5.549439907,5.938580036,6.376689911,6.711730003,7.222300053,7.829380035,8.386850357,8.534270287,8.889969826,9.010609627,9.339830399,9.324350357,9.210359573,9.247179985,9.300559998,9.355750084,
列支敦士登,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.70587921,24.60684967,24.58021927,29.81715965,31.62594032,36.7309494,34.4449501,36.01831055,43.67509842,42.49668121,,37.4887085,33.54204178,35.02262115,35.62192917,38.30027008,41.16584015,
中低等收入国家,LMC,5.661580086,5.710929871,5.754789829,5.787749767,5.7979002,5.753389835,5.778900146,5.792490005,6.006199837,6.18516016,6.353139877,6.638179779,6.620079994,7.005219936,7.399300098,7.423180103,7.415599823,7.658130169,7.295760155,7.500579834,7.606939793,7.64549017,7.647900105,7.691380024,7.825069904,8.028699875,8.636320114,9.170880318,9.818519592,10.63049984,11.20162964,11.51220036,11.94260025,12.33316994,12.82608986,13.16252995,13.78258991,14.95256042,16.42807961,17.30669975,18.62401009,21.16463089,22.4038105,22.52708054,23.6499691,24.5470295,24.67082024,25.0899601,25.48666954,26.12327003,26.50828934
中低收入国家,LMY,5.948689938,5.957349777,6.022119999,6.142829895,6.377280235,6.659739971,6.840250015,6.959199905,7.153120041,7.407139778,7.551370144,7.777850151,7.921989918,8.106479645,8.502630234,8.639109612,8.535750389,8.625659943,8.378219604,8.405690193,8.44287014,8.481880188,8.468990326,8.517120361,8.857049942,9.376660347,9.866640091,10.64091969,11.30910015,12.25063038,13.12388992,14.14793968,15.33378983,16.48498917,17.37656021,18.10246086,18.98086929,19.94120026,21.04039955,22.09139061,23.35868073,25.16362953,26.55153084,27.46311951,30.06727982,31.26612091,31.81026077,32.31753922,32.90090942,33.86423874,34.79521179
莱索托,LSO,0.433519989,0.368649989,0.336650014,0.451790005,0.531220019,0.485830009,0.629800022,0.820169985,0.899869978,1.023200035,0.936680019,1.011049986,1.055439949,1.063549995,0.998619974,1.256379962,1.287860036,1.505110025,1.598340034,1.542510033,1.265939951,1.267359972,2.157490015,2.263210058,2.39605999,2.331320047,2.371079922,,,1.875959992,2.01274991,2.183490038,2.159849882,2.608730078,,3.355770111,3.598289967,,,,,,11.45209026,11.03835964,10.96457958,10.18686962,10.19626045,10.76224995,10.19626045,,
後期人口紅利,LTE,6.61864996,6.43118,6.462110043,6.580440044,6.936029911,7.371769905,7.664209843,7.897759914,8.08798027,8.418640137,8.530870438,8.644260406,8.911310196,8.908900261,9.23499012,9.308799744,8.981169701,8.918000221,8.702830315,8.588089943,8.585700035,8.5582304,8.556079865,8.680150032,9.299510002,10.35772038,10.87786961,12.28059959,13.13486004,14.53125,16.0703907,18.51703072,21.15961075,23.62627029,25.25144958,26.67695045,27.59686089,28.13944054,28.72116089,30.06636047,31.55900002,33.2635994,35.55398178,38.36833954,45.12688828,47.52713013,48.76638031,49.56892014,50.97385025,53.28916168,56.16460037
立陶宛,LTU,,,,,,,,,,,,24.44091988,,,,,31.56240082,,,32.41131973,33.2466507,32.0987587,28.67606926,26.31131935,25.84795952,26.29737091,28.48907089,32.47756958,38.67401123,44.6277504,50.89682007,57.34761047,63.0700798,69.63041687,74.90138245,79.72981262,82.45317841,82.51583099,85.74508667,89.25216675,86.5725708,84.05558777,79.75163269,73.53320313,70.40061188,69.74053955,71.11852264,72.41745758,73.7303009,72.00897217,
卢森堡,LUX,,1.586680055,1.535750031,1.954939961,1.780439973,1.968029976,1.777430058,1.611850023,1.074540019,1.418339968,1.43809998,2.58100009,2.399090052,3.215549946,3.346849918,2.874880075,2.602610111,2.438940048,,,,4.790019989,5.221049786,4.884590149,7.038670063,7.380899906,8.092280388,8.515620232,8.993519783,10.05714989,9.814740181,10.21576977,11.85146999,12.18661976,,,10.33119965,,10.60733986,,18.2652092,,19.43219948,,,19.77630997,19.56393051,19.15176964,18.59046936,18.43000031,
拉脱维亚,LVA,,,,,,,,,,,,23.51272011,23.57010078,23.39080048,23.24266052,23.24566078,22.97130013,23.23670006,24.00595093,24.66237068,25.51988029,25.62940025,25.82793045,24.25945091,22.40836906,22.76614952,26.86086082,33.25540161,42.75382996,50.73215103,56.24380112,63.49176025,67.80930328,71.03424072,74.60855865,75.41919708,74.59651184,73.04329681,72.36354065,73.05489349,69.05104065,67.95346832,66.64354706,69.07659912,70.89794159,74.29988098,80.60481262,88.05742645,93.02448273,94.86453247,
中国澳门特别行政区,MAC,,,,,,,,,,,,,,,,,,,28.1184597,29.41286087,32.91799927,27.64847946,27.18646049,26.4765892,23.97101974,,,29.84687996,,28.93501091,27.61514091,48.75296021,64.41314697,74.45446014,63.36014175,54.41828918,49.94532013,48.06863022,48.85586166,53.98339844,55.05004883,58.38834,51.67092896,58.30149841,65.05145264,71.39112091,78.34248352,84.70850372,90.65709686,100.084671,113.0923691
摩洛哥,MAR,,1.470649958,1.421049953,1.708179951,1.791859984,2.231080055,2.786279917,2.618530035,3.727659941,3.295469999,,5.507649899,5.944419861,5.213890076,5.912660122,,7.714099884,8.111929893,8.87226963,9.548890114,10.35830021,10.34514046,10.19003963,10.7074604,10.98089027,11.57483959,,11.86007023,9.239239693,9.637800217,10.17603016,10.42611027,10.46115017,10.87427998,11.05185986,11.78689003,12.41674042,11.9726696,13.14554024,13.6779604,14.5676403,16.37496948,19.45047951,22.64127922,25.33263016,28.40354919,31.9865799,33.78467941,35.93592834,38.54533005,40.62208176
马达加斯加,MDG,,1.101770043,1.206699967,1.367580056,,1.421569943,1.221770048,1.59968996,1.879310012,2.100950003,2.873359919,2.757410049,3.556440115,3.755290031,3.820709944,4.094970226,4.027880192,3.584719896,3.594510078,3.548969984,3.446609974,3.222160101,,3.60484004,2.937969923,2.371510029,2.200870037,1.976160049,2.207609892,2.145499945,2.171109915,2.026160002,2.056910038,2.229739904,2.579180002,2.675930023,2.874520063,3.276170015,3.276380062,3.494810104,3.669960022,4.071179867,4.141520023,4.293729782,4.818540096,4.806190014,4.825500011,5.284530163,5.350490093,,5.527210236
中东与北非地区,MEA,5.754129887,5.761980057,6.066080093,6.550360203,6.954170227,7.539850235,8.291830063,8.942219734,9.401860237,9.647040367,10.11989021,10.77198029,11.28666973,11.55941963,11.92695045,12.01422024,12.38654041,12.51541042,12.59183025,12.38123035,12.53260994,12.43605042,13.19466019,14.19017982,14.91674042,15.83288002,17.00749969,17.94593048,18.69614983,19.98516083,20.26753044,20.95714951,21.42135048,21.71735001,23.07084084,24.26390076,25.21298981,26.87825012,28.86447906,29.47514915,31.40032005,32.10165024,34.47505188,36.06418991,38.56713867,40.74934006,40.63132858,41.01504898,41.39707184,41.5007782,41.05342102
墨西哥,MEX,,5.31551981,5.754419804,,7.673560143,9.02589035,9.852609634,9.710209846,10.88195992,12.04156971,13.43194962,14.22881985,14.79337978,14.97504997,15.35783005,,15.77468014,15.53304005,16.23463058,15.79843044,15.42488003,14.95118999,,14.35235977,14.84622002,15.44538975,16.57880974,17.18594933,18.23563004,19.28017998,20.49101067,21.26292038,22.10585022,22.88397026,23.66081047,24.21640015,24.79043007,25.42106056,26.11203003,26.58672905,27.56347084,28.34149933,29.4718399,30.30003929,31.0941391,31.8190403,38.43338013,40.22895813,41.52280045,42.83069992,
中等收入国家,MIC,6.117479801,6.130509853,6.191359997,6.309949875,6.54117012,6.822159767,6.998970032,7.112730026,7.311299801,7.583980083,7.74725008,7.987289906,8.137579918,8.328499794,8.738479614,8.869959831,8.748660088,8.84224987,8.571479797,8.603619576,8.646719933,8.696450233,8.697400093,8.763500214,9.153389931,9.734430313,10.28511047,11.13914967,11.86872005,12.8953104,13.83308983,14.93815994,16.22219086,17.47359085,18.42654037,19.19129944,20.1128006,21.13312912,22.29972076,23.41855049,24.79424095,26.82909966,28.40459061,29.49183083,32.44393921,33.84777069,34.522789,35.12321091,35.80672836,36.91627884,37.9760704
北马其顿,MKD,,18.4708004,,,,,18.82513046,,,,,26.48381996,26.0887394,25.2281208,24.04282951,22.83744049,21.86186028,20.35051918,19.43454933,18.14843941,16.64162064,15.26622963,16.02219009,16.16209984,17.19930077,18.60041046,19.06624985,19.6937809,20.27442932,21.90439034,22.68660927,24.4088192,26.82514,27.15633011,27.63526917,29.21603966,28.66880035,34.6360817,39.21926117,39.29605103,37.48020172,,39.00164032,37.77656174,38.32701111,41.14332962,,42.45998001,43.11650085,,
马耳他,MLT,6.852880001,7.322939873,8.61977005,8.435319901,7.256629944,8.572039604,8.741519928,9.149330139,8.557600021,5.914259911,3.175770044,3.422600031,3.272140026,3.525549889,4.770569801,5.219449997,5.728050232,5.815539837,5.952770233,6.991149902,10.39795017,12.69099045,14.31750965,18.07117081,19.60688019,21.48806,22.65262985,22.43675995,24.76091003,23.73189926,21.58163071,25.35268974,24.74939919,30.51888084,26.88837051,32.34326935,30.63241959,33.60277176,32.41836929,35.51165009,37.38576126,39.9992981,42.47919846,43.89136887,44.33583832,47.12258148,48.60340881,54.25991821,59.25175858,64.87290955,
中东与北非地区（不包括高收入）,MNA,5.668300152,5.672410011,5.962590218,6.428549767,6.844590187,7.454840183,8.19754982,8.857720375,9.31414032,9.526029587,10.02130985,10.69126034,11.18836021,11.43925953,11.8295002,11.84805012,12.20847988,12.40063,12.53466988,12.33522987,12.45442009,12.24108028,12.98056984,13.87631035,14.57798958,15.39923,16.57856941,17.58691978,18.36059952,19.53594017,19.74926949,20.37825012,20.83350945,20.9491806,22.34193993,23.54800987,24.52551079,26.33036041,28.58793068,29.14907074,30.85980988,31.19523048,33.31951141,34.62899017,36.85866928,38.98791885,38.29299164,38.57540894,39.02114868,38.7771492,38.21194077
蒙古,MNG,22.57169914,21.03540993,19.72731972,18.85531044,19.11034012,20.61973953,22.19092941,24.47448921,25.35210037,26.13252068,26.12705994,26.11726952,25.47060013,25.10585976,24.81533051,23.75918007,23.48455048,22.67347908,22.21591949,20.15601921,18.19734955,15.86301994,14.14762974,12.26058006,12.83961964,14.35776043,16.17410088,18.39829063,21.17851067,26.9102993,30.17548943,34.20278931,35.79925919,37.98384857,40.78969955,44.65876007,47.53358841,46.93032074,48.4425087,51.40655899,53.73474121,55.56042099,58.52318954,61.93442154,63.86674118,68.04701233,64.0191803,64.16362,65.59544373,68.75351715,
莫桑比克,MOZ,,0.242369995,,0.307669997,,,,0.092840001,0.077189997,0.072120003,0.0748,0.09014,0.108130001,,,0.12432,,0.208340004,,,,,0.383720011,0.417939991,0.46814999,0.490640014,0.515120029,,,0.650560021,0.659950018,0.64368999,0.721289992,0.970390022,1.163759947,1.441930056,2.157010078,3.094899893,3.586250067,3.887069941,4.662000179,4.943880081,5.227220058,5.596409798,6.216149807,6.659150124,7.243690014,7.122710228,7.312550068,,
毛里塔尼亚,MRT,,,,,,,,,0.374850005,,,,,,,1.669569969,2.595050097,3.005340099,2.944060087,3.079730034,2.996880054,2.674860001,2.85868001,3.570729971,3.555130005,3.500710011,3.714179993,3.929080009,3.832259893,4.11755991,,3.429929972,3.009629965,3.191689968,3.21529007,2.938189983,3.304419994,3.726520061,3.798290014,3.853280067,4.362410069,4.736040115,5.13161993,5.412940025,,5.612140179,5.352479935,4.999120235,5.002089977,5.763249874,5.874619961
